2025-07-13 11:19:54, Position: (1149, 239)
2025-07-13 11:19:54, Position: (143, 520)
2025-07-13 11:19:54, Position: (309, 319)
2025-07-13 11:19:54, Position: (141, 520)
2025-07-13 11:19:54, Position: (309, 320)
2025-07-13 11:19:54, Position: (139, 520)
2025-07-13 11:19:54, Position: (309, 319)
2025-07-13 11:19:54, Position: (141, 520)
2025-07-13 11:19:54, Position: (310, 319)
2025-07-13 11:19:54, Position: (139, 520)
2025-07-13 11:19:54, Position: (309, 320)
2025-07-13 11:19:54, Position: (139, 520)
2025-07-13 11:19:54, Position: (309, 319)
2025-07-13 11:19:55, Position: (139, 520)
2025-07-13 11:19:55, Position: (310, 319)
2025-07-13 11:19:55, Position: (143, 520)
2025-07-13 11:19:55, Position: (309, 320)
2025-07-13 11:19:55, Position: (145, 520)
2025-07-13 11:19:55, Position: (309, 320)
2025-07-13 11:19:55, Position: (145, 520)
2025-07-13 11:19:55, Position: (309, 320)
2025-07-13 11:19:55, Position: (143, 520)
2025-07-13 11:19:55, Position: (310, 319)
2025-07-13 11:19:55, Position: (143, 520)
2025-07-13 11:19:55, Position: (309, 319)
2025-07-13 11:19:55, Position: (140, 520)
2025-07-13 11:19:55, Position: (309, 319)
2025-07-13 11:19:55, Position: (139, 520)
2025-07-13 11:19:55, Position: (309, 319)
2025-07-13 11:19:55, Position: (141, 520)
2025-07-13 11:19:55, Position: (310, 319)
2025-07-13 11:19:55, Position: (140, 520)
2025-07-13 11:19:55, Position: (310, 319)
2025-07-13 11:19:55, Position: (145, 520)
2025-07-13 11:19:55, Position: (309, 319)
2025-07-13 11:19:55, Position: (143, 520)
2025-07-13 11:19:55, Position: (310, 319)
2025-07-13 11:19:55, Position: (141, 520)
2025-07-13 11:19:55, Position: (309, 319)
2025-07-13 11:19:55, Position: (142, 520)
2025-07-13 11:19:55, Position: (310, 319)
2025-07-13 11:19:55, Position: (1148, 239)
2025-07-13 11:19:55, Position: (140, 520)
2025-07-13 11:19:55, Position: (310, 320)
2025-07-13 11:19:56, Position: (139, 521)
2025-07-13 11:19:56, Position: (309, 319)
2025-07-13 11:19:56, Position: (139, 520)
2025-07-13 11:19:56, Position: (309, 319)
2025-07-13 11:19:56, Position: (145, 519)
2025-07-13 11:19:56, Position: (308, 319)
2025-07-13 11:19:56, Position: (147, 519)
2025-07-13 11:19:56, Position: (310, 319)
2025-07-13 11:19:56, Position: (141, 520)
2025-07-13 11:19:56, Position: (310, 319)
2025-07-13 11:19:56, Position: (139, 520)
2025-07-13 11:19:56, Position: (309, 319)
2025-07-13 11:19:56, Position: (139, 520)
2025-07-13 11:19:56, Position: (310, 319)
2025-07-13 11:19:56, Position: (141, 520)
2025-07-13 11:19:56, Position: (310, 320)
2025-07-13 11:19:56, Position: (145, 519)
2025-07-13 11:19:56, Position: (307, 319)
2025-07-13 11:19:56, Position: (139, 519)
2025-07-13 11:19:56, Position: (309, 319)
2025-07-13 11:19:56, Position: (139, 520)
2025-07-13 11:19:56, Position: (309, 319)
2025-07-13 11:19:56, Position: (139, 520)
2025-07-13 11:19:56, Position: (309, 318)
2025-07-13 11:19:56, Position: (1011, 228)
2025-07-13 11:19:56, Position: (141, 520)
2025-07-13 11:19:56, Position: (309, 319)
2025-07-13 11:19:56, Position: (145, 520)
2025-07-13 11:19:56, Position: (309, 320)
2025-07-13 11:19:56, Position: (139, 520)
2025-07-13 11:19:56, Position: (309, 319)
2025-07-13 11:19:57, Position: (139, 519)
2025-07-13 11:19:57, Position: (309, 320)
2025-07-13 11:19:57, Position: (141, 520)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (145, 520)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (141, 519)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (140, 520)
2025-07-13 11:19:57, Position: (309, 320)
2025-07-13 11:19:57, Position: (139, 520)
2025-07-13 11:19:57, Position: (311, 319)
2025-07-13 11:19:57, Position: (145, 519)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (141, 520)
2025-07-13 11:19:57, Position: (311, 319)
2025-07-13 11:19:57, Position: (141, 520)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (139, 519)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (145, 520)
2025-07-13 11:19:57, Position: (311, 319)
2025-07-13 11:19:57, Position: (139, 520)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (141, 519)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (145, 520)
2025-07-13 11:19:57, Position: (309, 319)
2025-07-13 11:19:57, Position: (141, 520)
2025-07-13 11:19:57, Position: (310, 319)
2025-07-13 11:19:58, Position: (147, 520)
2025-07-13 11:19:58, Position: (310, 319)
